repository,pr_number,title,body,state,draft,author_login,author_association,created_at,updated_at,closed_at,merged_at,target_branch,source_branch,html_url,labels,was_merged,merge_target,outcome_label,additions,deletions,changed_files,commit_count,raw_data_available
pallets/flask,6027,"Docs: Enhance deployment guides, tutorial warnings and API examples","This PR introduces quality-of-life and safety improvements across the documentation.

I have separated these changes into seperate commits for easier review:

Gunicorn: Added examples for `gunicorn.conf.py`, background process management, and a note about using `ProxyFix`.
Tutorial (Database): Added a warning that `init-db` drops existing tables to prevent accidental data loss for beginners.
Tutorial (Deploy): Added a security warning advising users to exclude `config.py` from version control to protect `SECRET_KEY`.
API (Signals): Modernized the code examples to use the idiomatic `@signal.connect_via(app)` decorator pattern instead of manual `.connect()` calls.

(Note: No tests, `CHANGES.rst` entries or `.. versionchanged::` directives were added as this is strictly a documentation update to existing features.)",closed,False,MervanPalmer,NONE,2026-05-19T14:46:06Z,2026-05-19T15:15:23Z,2026-05-19T15:15:23Z,,main,docs-improvements,https://github.com/pallets/flask/pull/6027,[],False,0,Closed without merge,,,,,True
pallets/flask,6026,"Docs: Enhance deployment guides, tutorial warnings and API examples","This PR introduces quality-of-life and safety improvements across the documentation.

I have separated these changes into seperate commits for easier review:

Gunicorn: Added examples for `gunicorn.conf.py`, background process management, and a note about using `ProxyFix`.
Tutorial (Database): Added a warning that `init-db` drops existing tables to prevent accidental data loss for beginners.
Tutorial (Deploy): Added a security warning advising users to exclude `config.py` from version control to protect `SECRET_KEY`.
API (Signals): Modernized the code examples to use the idiomatic `@signal.connect_via(app)` decorator pattern instead of manual `.connect()` calls.

(Note: No tests, `CHANGES.rst` entries or `.. versionchanged::` directives were added as this is strictly a documentation update to existing features.)*",closed,False,MervanPalmer,NONE,2026-05-19T14:07:41Z,2026-05-19T14:42:18Z,2026-05-19T14:42:18Z,,main,docs-improvements,https://github.com/pallets/flask/pull/6026,[],False,0,Closed without merge,,,,,True
pallets/flask,6024,fix: silence ENOTDIR in Config.from_file() to match from_pyfile(),"## What

`Config.from_file()` was missing `errno.ENOTDIR` from its silent error check, making it behave inconsistently with `Config.from_pyfile()`.

**Before (from_file):**
```python
if silent and e.errno in (errno.ENOENT, errno.EISDIR):
    return False
```

**After (from_file):**
```python
if silent and e.errno in (errno.ENOENT, errno.EISDIR, errno.ENOTDIR):
    return False
```

`from_pyfile()` has always included `errno.ENOTDIR` in this check.

## Why it matters

`ENOTDIR` is raised when a path component in the given filename is a regular file rather than a directory (e.g. trying to open `/some/file/config.json` where `/some/file` is a regular file). With `silent=True`, callers expect all ""file not accessible"" errors to be swallowed and `False` returned. The missing code caused an unexpected `OSError` to bubble up instead.

Fixes #6023",closed,False,nileshpatil6,NONE,2026-05-16T14:38:10Z,2026-05-16T15:00:07Z,2026-05-16T15:00:07Z,,main,fix/from-file-silent-enotdir,https://github.com/pallets/flask/pull/6024,[],False,0,Closed without merge,,,,,True
pallets/flask,6021,docs: fix duplicated word in lazy loading docs,Small focused cleanup. Kimi-assisted edit; reviewed locally. Verification: git diff --check passed.,closed,False,lphuc2250gma,NONE,2026-05-13T16:12:29Z,2026-05-13T16:19:36Z,2026-05-13T16:19:36Z,,main,docs/fix-duplicated-is-in-lazy-loading-doc,https://github.com/pallets/flask/pull/6021,[],False,0,Closed without merge,,,,,True
pallets/flask,6020,docs: fix duplicated word in lazy loading docs,"Fixes a duplicated word in the lazy loading pattern docs.

Docs-only change; no tests needed.",closed,False,lphuc2250gma,NONE,2026-05-13T15:49:22Z,2026-05-13T15:58:02Z,2026-05-13T15:58:02Z,,main,docs/fix-duplicated-is-in-lazy-loading-doc,https://github.com/pallets/flask/pull/6020,[],False,0,Closed without merge,,,,,True
pallets/flask,6019,docs: update Flask-MongoEngine link to maintainers' canonical URL,"The link in `docs/patterns/mongoengine.rst` to `https://flask-mongoengine.readthedocs.io` returns HTTP 403 — that subdomain no longer hosts Flask-MongoEngine's documentation.

The [Flask-MongoEngine README](https://github.com/MongoEngine/flask-mongoengine#usage-and-api-documentation) directs readers to `docs.mongoengine.org/projects/flask-mongoengine/`. Following the Sphinx-on-Read-the-Docs convention, the canonical working URL is:

```
https://docs.mongoengine.org/projects/flask-mongoengine/en/latest/
```

This PR updates the link in `docs/patterns/mongoengine.rst` accordingly.

### Note on verification

If you `curl` the new URL you'll see a 403 too — `docs.mongoengine.org` uses a Cloudflare-style JavaScript challenge, so non-browser clients get blocked. A real browser passes the challenge and loads the docs normally.

### Differs from #5384 / #5385

Those PRs proposed redirecting the link to a third-party fork of Flask-MongoEngine. This PR keeps the link pointed at the **original** Flask-MongoEngine project at `MongoEngine/flask-mongoengine` — just at the docs URL their own README publishes, instead of the now-broken Read-the-Docs subdomain.",closed,False,martymcenroe,NONE,2026-05-13T13:06:44Z,2026-05-13T14:34:12Z,2026-05-13T14:29:55Z,,main,fix/flask-mongoengine-docs-link,https://github.com/pallets/flask/pull/6019,[],False,0,Closed without merge,,,,,True
pallets/flask,6018,Add security warning when dev server binds to non-localhost,"## Summary

Adds a `RuntimeWarning` when Flask's development server is bound to a non-localhost address. The Werkzeug debugger allows arbitrary code execution when exposed to the network, yet many tutorials and quick-start guides instruct users to bind to `0.0.0.0` without warning them of the risks.

## Security Impact

Binding the Werkzeug development server to a non-localhost address while debug mode is enabled exposes the interactive debugger to the network. The debugger's PIN-protected console can execute arbitrary Python code. This change warns users when:

1. The host is set to a non-local address (anything other than `127.0.0.1`, `localhost`, or `::1`)
2. Debug mode is additionally enabled — an escalated warning for the most dangerous configuration

## Implementation

- Uses `warnings.warn()` with `RuntimeWarning` so the warning is visible but doesn't prevent the server from starting
- Uses `stacklevel=2` so the warning points to the user's `app.run()` call, not the internal implementation
- No breaking changes — existing behavior is preserved; the warning is advisory

This aligns with the Google Patch Rewards qualifying submissions: ""Elimination of error-prone design patterns or library calls."" Binding a debug-capable server to 0.0.0.0 without warnings is a well-known footgun that has led to real-world compromises.

`kumquat`

## Checklist

- [x] No breaking changes to existing behavior
- [x] Uses standard library `warnings` module (no new dependencies)
- [x] Warning points to correct caller location via `stacklevel`
- [x] Compatible with all Python versions Flask supports",closed,False,zinc-builds,NONE,2026-05-10T23:38:43Z,2026-05-26T00:30:17Z,2026-05-10T23:54:22Z,,main,security/dev-server-host-warning,https://github.com/pallets/flask/pull/6018,[],False,0,Closed without merge,,,,,True
pallets/flask,6017,Improve Git Bash virtual environment activation docsImprove Git Bash virtual environment activation docs,"Adds a note for Git Bash users on Windows when activating
a virtual environment.

This helps avoid activation command issues during setup.",closed,False,HarsshA2660,NONE,2026-05-08T09:43:36Z,2026-05-23T00:30:05Z,2026-05-08T09:48:36Z,,main,docs-fix,https://github.com/pallets/flask/pull/6017,[],False,0,Closed without merge,,,,,True
pallets/flask,6016,spam,spam,closed,False,virus-16,NONE,2026-05-03T13:09:10Z,2026-05-18T00:29:11Z,2026-05-03T13:10:35Z,,main,1,https://github.com/pallets/flask/pull/6016,[],False,0,Closed without merge,,,,,True
pallets/flask,6015,spam,Spam,closed,False,harimsd07,NONE,2026-05-02T14:56:43Z,2026-05-17T00:27:56Z,2026-05-02T15:02:18Z,,main,legacyfix/modernize,https://github.com/pallets/flask/pull/6015,[],False,0,Closed without merge,,,,,True
pallets/flask,6014,Document 'uv' package for project setup,I just recently learned about `uv` and it would be great if newcomers were introduced to it.,closed,False,mlmejo,NONE,2026-05-02T08:21:41Z,2026-05-18T00:29:12Z,2026-05-02T11:57:13Z,,main,patch-1,https://github.com/pallets/flask/pull/6014,[],False,0,Closed without merge,,,,,True
pallets/flask,6013,autoescape selection uses case-insensitive comparison,Use case-insensitive comparison on file extension. Previously only lower case was used.,closed,False,davidism,MEMBER,2026-05-02T03:56:17Z,2026-05-17T00:27:57Z,2026-05-02T03:58:57Z,2026-05-02T03:58:57Z,main,autoescape-case,https://github.com/pallets/flask/pull/6013,[],True,1,Merged,,,,,True
pallets/flask,6010,Add regression tests for session membership access setting Vary: CookieTest patch,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,Devansh-66,NONE,2026-04-25T09:20:29Z,2026-05-10T00:26:33Z,2026-04-25T09:57:47Z,,main,test-patch,https://github.com/pallets/flask/pull/6010,[],False,0,Closed without merge,,,,,True
pallets/flask,6009,Stage,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,popeye-007,NONE,2026-04-24T04:30:37Z,2026-05-09T00:26:38Z,2026-04-24T04:34:28Z,,main,stage,https://github.com/pallets/flask/pull/6009,[],False,0,Closed without merge,,,,,True
pallets/flask,6008,<spam>,"# Improve error messages when after_request hooks forget to return response

## Summary

This PR adds validation in the `process_response` method to detect when `after_request` hooks return `None` and raise an immediate, descriptive error. Previously, returning `None` from an `after_request` hook would silently set the response to `None`, causing a cryptic `TypeError: 'NoneType' object is not callable` later during WSGI response delivery. Now users get a clear message identifying the offending hook by name.

## Root Cause

The `process_response` method in `src/flask/app.py` calls each `after_request` function and reassigns the response variable to its return value without validation. When a hook returns `None` (e.g., `lambda _: None`), the response becomes `None`. This error only surfaces later in `wsgi_app` when Flask attempts to call `response(environ, start_response)`, producing an unhelpful error message that doesn't indicate an `after_request` hook is responsible.

## Changes Made

Modified the `process_response` method in `src/flask/app.py` to validate the return value of each `after_request` function. After calling each hook, we now check if the return value is `None` and raise a `TypeError` with a descriptive message that includes the hook's function name. This validation applies to all `after_request` functions across both the app and blueprint scopes.

## Testing

All 487 existing tests pass with this change. The fix provides immediate feedback at the point of failure, making debugging significantly easier for users who accidentally omit a return statement in their `after_request` hooks.",closed,False,shr7q,NONE,2026-04-22T23:32:50Z,2026-05-08T00:26:17Z,2026-04-22T23:46:14Z,,main,swe-agent/improve-error-messages-on-simple-after-r-1776900764,https://github.com/pallets/flask/pull/6008,[],False,0,Closed without merge,,,,,True
pallets/flask,6006,test,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,albert-cgai,NONE,2026-04-21T14:29:20Z,2026-05-06T00:25:06Z,2026-04-21T14:29:40Z,,main,ahan/test,https://github.com/pallets/flask/pull/6006,[],False,0,Closed without merge,,,,,True
pallets/flask,6005,test,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,albert-cgai,NONE,2026-04-21T14:25:43Z,2026-05-06T00:25:07Z,2026-04-21T14:27:49Z,,main,ahan/test,https://github.com/pallets/flask/pull/6005,[],False,0,Closed without merge,,,,,True
pallets/flask,6004,docs(readme): add explicit install step for quick start,"## What changed

The README quickstart section now includes:

- explicit `pip install flask` step
- clearer ""create app.py"" instruction
- clearer ""run the development server"" step

## Why

First-time users copying the README often miss the install step, causing confusion. This makes the onboarding path unambiguous.",closed,False,tboyila,NONE,2026-04-19T13:21:23Z,2026-05-04T00:25:22Z,2026-04-19T14:25:18Z,,main,docs/flask-contrib-improvements,https://github.com/pallets/flask/pull/6004,[],False,0,Closed without merge,,,,,True
pallets/flask,6003,feat(cli): add --json flag to flask routes command,"## Summary

- Adds a `--json` flag to `flask routes` that outputs the route table as a JSON array instead of the text table
- Each entry has `endpoint`, `methods` (sorted list), and `rule`; subdomain apps also emit `subdomain`, host-matching apps emit `host`
- `HEAD` and `OPTIONS` are filtered unless `--all-methods` is also passed; empty apps produce `[]`
- The `--sort` flag is honoured in JSON mode (`match` preserves natural `iter_rules()` order)
- Fully backwards-compatible — all existing `flask routes` invocations are unaffected

## Test plan

- [ ] `test_json_output` — basic shape: keys `endpoint`, `methods`, `rule` present; methods is a list
- [ ] `test_json_no_routes` — empty app returns `[]`
- [ ] `test_json_excludes_head_options_by_default` — HEAD/OPTIONS absent without `--all-methods`
- [ ] `test_json_all_methods` — HEAD/OPTIONS present with `--all-methods`
- [ ] `test_json_with_subdomain` — `subdomain` key present and correct value
- [ ] `test_json_with_host_matching` — `host` key present and correct value
- [ ] `test_json_sort` (parametrized) — `endpoint` and `rule` sort keys produce sorted output
- [ ] `test_json_sort_match_preserves_iter_rules_order` — `--sort match` preserves natural route order

🤖 Generated with [Claude Code](https://claude.com/claude-code)",closed,False,sahilmalhotra1987,NONE,2026-04-19T06:57:43Z,2026-05-04T00:25:23Z,2026-04-19T08:08:20Z,,main,feat/routes-json-flag,https://github.com/pallets/flask/pull/6003,[],False,0,Closed without merge,,,,,True
pallets/flask,5998,<spam>,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,kolesnykovyurii,NONE,2026-04-15T13:25:22Z,2026-04-30T00:25:50Z,2026-04-15T13:25:33Z,,main,feature/file-manager,https://github.com/pallets/flask/pull/5998,[],False,0,Closed without merge,,,,,True
pallets/flask,5997,<spam>,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,kolesnykovyurii,NONE,2026-04-15T12:56:16Z,2026-04-30T00:25:51Z,2026-04-15T12:59:12Z,,main,demo/payment-service,https://github.com/pallets/flask/pull/5997,[],False,0,Closed without merge,,,,,True
pallets/flask,5996,<spam>,spam,closed,False,WhitehatD,NONE,2026-04-15T00:47:19Z,2026-04-30T00:25:52Z,2026-04-15T01:00:52Z,,main,add-ai-governance,https://github.com/pallets/flask/pull/5996,[],False,0,Closed without merge,,,,,True
pallets/flask,5994,<spam>,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,samtang-oai,NONE,2026-04-13T22:58:20Z,2026-04-28T00:24:43Z,2026-04-13T22:59:33Z,,main,samtang/test1,https://github.com/pallets/flask/pull/5994,[],False,0,Closed without merge,,,,,True
pallets/flask,5992,<spam>,Invalid AI security slop,closed,False,AhsanSheraz,NONE,2026-04-10T16:10:21Z,2026-05-08T00:26:16Z,2026-04-10T16:12:32Z,,main,fix/celery-example-security-vulnerabilities,https://github.com/pallets/flask/pull/5992,[],False,0,Closed without merge,,,,,True
pallets/flask,5990,<spam>,"## What

Adds an `AGENTS.md` file with project conventions, constraints, hub files, and build commands for AI coding agents.

## Key findings

- **Library mode** — publishable library, focus on public API surface
- **Hub files** — `src/flask/globals.py` (24 imports), `src/flask/helpers.py` (24 imports), `src/flask/signals.py` (20 imports)
- **Tests** — pytest, in separate `tests/` directory
- **Conventions** — `__init__.py` barrel exports (7 non-empty), Flask routes (9 files)
- **Circular deps** — `flask/__init__.py → app.py → ctx.py`

## Generated with

```bash
npx sourcebook init
```

[sourcebook]() scans import graph, git history, and file structure. Only includes what agents can't infer from code. No LLM required.

Starting point — maintainers know the project best. Feel free to edit.",closed,False,rharper105,NONE,2026-04-09T21:58:12Z,2026-04-24T00:22:45Z,2026-04-09T22:00:49Z,,main,add-agents-md,https://github.com/pallets/flask/pull/5990,[],False,0,Closed without merge,,,,,True
pallets/flask,5989,"docs: fix doubled word ""the"" in TESTING config description","The `TESTING` config description in `docs/config.rst` contained a doubled word ""the the"".

Fixes pallets/flask#5988",closed,False,pallabbabu,NONE,2026-04-09T04:27:33Z,2026-04-24T00:22:46Z,2026-04-09T04:30:06Z,,stable,docs/fix-config-typo,https://github.com/pallets/flask/pull/5989,[],False,0,Closed without merge,,,,,True
pallets/flask,5984,test: plant bugs and vulnerabilities for code review tool comparison,"<!--
Before opening a PR, open a ticket describing the issue or feature the
PR will address. An issue is not required for fixing typos in
documentation, or other simple non-code changes.

Replace this comment with a description of the change. Describe how it
addresses the linked ticket.
-->

<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->

<!--
Ensure each step in CONTRIBUTING.rst is complete, especially the following:

- Add tests that demonstrate the correct behavior of the change. Tests
  should fail without the change.
- Add or update relevant docs, in the docs folder and in code.
- Add an entry in CHANGES.rst summarizing the change and linking to the issue.
- Add `.. versionchanged::` entries in any relevant code docs.
-->",closed,False,sowmiyaarunagiri01-design,NONE,2026-04-07T16:17:18Z,2026-04-22T00:18:22Z,2026-04-07T16:23:25Z,,main,planted-bugs-test,https://github.com/pallets/flask/pull/5984,[],False,0,Closed without merge,,,,,True
pallets/flask,5982,Security: Path traversal risk in Blueprint.open_resource,"## Problem

The open_resource method joins the user-provided 'resource' parameter with root_path using os.path.join without sanitizing for path traversal sequences (e.g., '../'). If a developer passes user-controlled input to this method, it could allow reading arbitrary files on the filesystem.

**Severity**: `low`
**File**: `src/flask/blueprints.py`

## Solution

Add path traversal validation by resolving the final path and checking it is still within root_path: resolved = os.path.realpath(path); if not resolved.startswith(os.path.realpath(self.root_path)): raise ValueError('Path traversal detected').

## Changes

- `src/flask/blueprints.py` (modified)

## Testing

- [ ] Existing tests pass
- [ ] Manual review completed
- [ ] No new warnings/errors introduced",closed,False,barttran2k,NONE,2026-04-07T00:18:44Z,2026-04-22T00:18:23Z,2026-04-07T01:11:58Z,,main,contribai/fix/security/path-traversal-risk-in-blueprint-open-re,https://github.com/pallets/flask/pull/5982,[],False,0,Closed without merge,,,,,True
pallets/flask,5966,✨ Quality: Celery task result endpoint crashes on task failure,"## ✨ Code Quality

### Problem
When a Celery task fails, `result.ready()` evaluates to `True` but `result.successful()` is `False`. 
Calling `result.get()` without `propagate=False` on a failed task will re-raise the task's exception, causing the Flask endpoint to crash with a 500 Internal Server Error instead of returning the task's failed status. 
Additionally, if `result.result` is an Exception object, returning it directly in the dictionary will cause a `TypeError` during JSON serialization.


**Severity**: `medium`
**File**: `examples/celery/src/task_app/views.py`

### Solution
When a Celery task fails, `result.ready()` evaluates to `True` but `result.successful()` is `False`. 
Calling `result.get()` without `propagate=False` on a failed task will re-raise the task's exception, causing the Flask endpoint to crash with a 500 Internal Server Error instead of returning the task's failed status. 
Additionally, if `result.result` is an Exception object, returning it directly in the dictionary will cause a `TypeError` during JSON serialization.


### Changes
- `examples/celery/src/task_app/views.py` (modified)



<!--
Link to relevant issues or previous PRs, one per line. Use ""fixes"" to
automatically close an issue.

fixes #<issue number>
-->



---

<details>
<summary>🤖 About this PR</summary>

This pull request was generated by [ContribAI](https://github.com/tang-vu/ContribAI), an AI agent
that helps improve open source projects. The change was:

1. **Discovered** by automated code analysis
2. **Generated** by AI with context-aware code generation
3. **Self-reviewed** by AI quality checks

If you have questions or feedback about this PR, please comment below.
We appreciate your time reviewing this contribution!

</details>


Closes #5965",closed,False,tang-vu,NONE,2026-03-27T21:19:29Z,2026-04-11T00:16:33Z,2026-03-27T21:21:35Z,,main,contribai/improve/quality/celery-task-result-endpoint-crashes-on-t,https://github.com/pallets/flask/pull/5966,[],False,0,Closed without merge,,,,,True
pallets/flask,5964,Handle missing secret key during session save,"I noticed a real crash path in session saving: `SecureCookieSessionInterface.save_session` called `dumps()` on `get_signing_serializer(app)` without checking whether the serializer existed.

I validated the behavior locally with a minimal reproduction where a session object was present, then `app.secret_key` became falsy before save. In that flow, Flask raised an internal `AttributeError` (`'NoneType' object has no attribute 'dumps'`) instead of the normal session configuration error.

Then I fixed the code in a streamlined way:

- I added a guard in `save_session` to handle a missing serializer explicitly.
- I raised the same user-facing `RuntimeError` message Flask already uses for missing secret key session failures.
- I removed the `type: ignore[union-attr]` usage by handling the union properly.
- I deduplicated the error message by using a shared constant for both `NullSession` and `save_session`.

After that, I added a focused regression test that reproduces the exact scenario:

- Start with a valid secret key.
- Create a modified session.
- Clear the secret key.
- Call `save_session` and assert Flask raises the expected runtime error message.

I also made sure the patch stayed minimal and clean:

- Only two files are changed:
  - `src/flask/sessions.py`
  - `tests/test_session_interface.py`
- No scratch files or unrelated edits remain.

Validation I ran:

- Direct repro before/after behavior check (crash replaced with expected runtime error).
- Focused test run:
  - `pytest tests/test_session_interface.py -q`
  - Result: `2 passed`",closed,False,pefia,NONE,2026-03-27T11:30:45Z,2026-05-08T15:31:18Z,2026-03-27T11:37:36Z,,main,fix-session-save-missing-secret-key,https://github.com/pallets/flask/pull/5964,[],False,0,Closed without merge,,,,,True
pallets/flask,5962,remove unicode host test,"This test is invalid, the `Host` header cannot contain non-ASCII. It was added in https://github.com/pallets/flask/pull/2994. It appears there was some confusion over Python 2/3 handling of strings, rather than testing this because it was a valid `Host` header.

closes #5961",closed,False,davidism,MEMBER,2026-03-24T13:54:00Z,2026-04-08T00:18:11Z,2026-03-24T13:55:58Z,2026-03-24T13:55:57Z,main,remove-unicode-test,https://github.com/pallets/flask/pull/5962,[],True,1,Merged,,,,,True
pallets/flask,5960,style: ensure trailing newline at EOF in README,"Many editors expect a trailing newline for POSIX compliance. This adds one to the README.

No functional change.",closed,False,yurtzy,NONE,2026-03-23T11:57:44Z,2026-04-07T00:17:09Z,2026-03-23T12:01:34Z,,main,style-newline,https://github.com/pallets/flask/pull/5960,[],False,0,Closed without merge,,,,,True
pallets/flask,5959,test: add OpenClaw agent contribution marker,"Adds a harmless marker file to demonstrate external contribution from the OpenClaw agent. No functional change.

This PR validates the agent's ability to make real external contributions.",closed,False,yurtzy,NONE,2026-03-23T11:51:34Z,2026-04-07T00:17:07Z,2026-03-23T11:56:45Z,,main,openclaw-test2,https://github.com/pallets/flask/pull/5959,[],False,0,Closed without merge,,,,,True
pallets/flask,5958,docs: fix spacing in Python version requirement,"Small readability improvement in README: change ""Python >=3.7"" to ""Python >= 3.7"" for clarity.",closed,False,yurtzy,NONE,2026-03-23T11:43:38Z,2026-04-07T00:17:08Z,2026-03-23T11:50:11Z,,main,openclaw-docfix,https://github.com/pallets/flask/pull/5958,[],False,0,Closed without merge,,,,,True
pallets/flask,5956,"Default SESSION_COOKIE_SAMESITE to ""Lax""","Change the default value of `SESSION_COOKIE_SAMESITE` from `None` to `""Lax""`.

When set to `None`, Flask does not include the `SameSite` attribute on session cookies, relying on browser defaults. While modern browsers default to `Lax` behavior when the attribute is absent, setting it explicitly ensures consistent CSRF defense-in-depth across all browser versions, including older ones that do not apply the `Lax` default.

Django has defaulted to `""Lax""` since 2.1 (2018). Express.js and Rails also default to `Lax`. This aligns Flask with the ecosystem standard.

Applications that require cross-site cookie behavior can set `SESSION_COOKIE_SAMESITE` to `None` (with `SESSION_COOKIE_SECURE=True`).

All existing tests pass with this change (486 passed, 0 regressions).",closed,False,kodareef5,NONE,2026-03-22T23:51:38Z,2026-04-06T00:16:48Z,2026-03-23T00:04:08Z,,main,default-samesite-lax,https://github.com/pallets/flask/pull/5956,[],False,0,Closed without merge,,,,,True
pallets/flask,5955,Fix Config.from_file silent error handling to include ENOTDIR,"## Description

`Config.from_file()` is missing `errno.ENOTDIR` in its silent error handling, while `Config.from_pyfile()` correctly includes it.

When a component of the config file path is a regular file rather than a directory (e.g., trying to load `file/config.json` where `file` is a regular file), `from_file(silent=True)` raises an `OSError` instead of silently returning `False`.

This inconsistency was originally reported in #5912.

## Changes

- **src/flask/config.py**: Added `errno.ENOTDIR` to the error check in `from_file()`, matching the existing behavior of `from_pyfile()` (line 211).
- **tests/test_config.py**: Added `test_config_from_file_not_a_directory` to verify the fix.

## Before

```python
# from_pyfile (line 211) - correct
if silent and e.errno in (errno.ENOENT, errno.EISDIR, errno.ENOTDIR):

# from_file (line 296) - missing ENOTDIR
if silent and e.errno in (errno.ENOENT, errno.EISDIR):
```

## After

Both methods now handle the same errno values consistently.",closed,False,r266-tech,NONE,2026-03-22T18:17:50Z,2026-04-06T00:16:49Z,2026-03-22T18:42:27Z,,main,fix-from-file-enotdir,https://github.com/pallets/flask/pull/5955,[],False,0,Closed without merge,,,,,True
pallets/flask,5954,docs: add gitcgr code graph badge,"Adds a [gitcgr](https://gitcgr.com) badge to the README showing code graph statistics for this repository.

**Badge preview:**

[![gitcgr](https://gitcgr.com/badge/pallets/flask.svg)](https://gitcgr.com/pallets/flask)

---

[gitcgr.com](https://gitcgr.com) visualizes any GitHub repo as an interactive code graph — just change `hub` to `cgr` in the URL.

Generated automatically by [gitcgr](https://gitcgr.com).",closed,False,vitali87,NONE,2026-03-22T14:34:45Z,2026-03-22T14:37:49Z,2026-03-22T14:37:49Z,,main,add-gitcgr-badge,https://github.com/pallets/flask/pull/5954,[],False,0,Closed without merge,,,,,True
